city,year,weekofyear,total_cases,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
sj,1996,47,31,1996-11-18,0.5997586695060629,0.5443266691458126,0.1377635217108359,0.19895380579419125,0.10947260624679979,0.5078375825876407,0.4559999999482258,0.6580697486238094,0.16666666666666785,0.7615384615384642,0.19903593339176162,0.6273446248593637,0.10947260624679979,0.5862463247379719,0.016553067186137874,0.475683890574468,0.09505703422064699,0.17419354838709666,0.6880733944954125,0.16252530830112277
sj,1996,48,29,1996-11-25,0.5997586695060629,0.6149907866705121,0.32591044941367714,0.3416529575740281,0.1668714797747056,0.4708215297061713,0.4391111110243813,0.6840227088188797,0.16666666666666785,0.7461538461538524,0.08588957055214724,0.6928541433366888,0.1668714797747056,0.6189153871343007,0.046738072054817115,0.4483282674787237,0.005069708491507563,0.10322580645161294,0.7431192660550456,0.07270384686177067
sj,1996,49,22,1996-12-02,0.31614668200148455,0.4897521395813377,0.49797943524647736,0.4828755898694519,0.0,0.3975448536316364,0.34666666668989166,0.3745336576865341,0.11728395061728492,0.6692307692307757,0.03605609114811569,0.42882138857947716,0.0,0.31362299902534074,0.03700097370994995,0.38449848024468114,0.04689480354866321,0.10322580645161294,0.642201834862385,0.03607583287318241
sj,1996,50,27,1996-12-09,0.5997586695060629,0.5552818439750272,0.3095573957768854,0.3928915800553474,0.0,0.4219074598270822,0.38400000002189927,0.3429034874345973,0.17283950617284205,0.6384615384615415,0.006660823838737949,0.37884938410024604,0.0,0.28928454753395827,0.09542356377778974,0.36170212765957466,0.18124207858071217,0.2129032258064516,0.5412844036697249,0.005705871525860483
sj,1996,51,24,1996-12-16,0.5997586695060629,0.6809231472795033,0.3354025907811504,0.40250167259024605,0.0,0.2644003777248116,0.23377777769835006,0.3570154095435001,0.08024691358024683,0.6692307692307757,0.07134092900964067,0.5287653975379387,0.0,0.29924861157187066,0.03213242453751637,0.37841945288297874,0.01520912547540998,0.14193548387096766,0.5871559633027523,0.046751334437695566
sj,1996,52,26,1996-12-23,0.4675778265880507,0.5244206497192949,0.31147254345026265,0.3453710827030738,0.0,0.31671388093736397,0.27644444438127636,0.2022708839773273,0.07407407407407263,0.5846153846153896,0.006888694127957932,0.3252029675269543,0.0,0.1643253838682852,0.07692307692281478,0.3313069908829789,0.11153358681849024,0.07096774193548394,0.43119266055045835,0.007362414872078042
sj,1997,1,29,1997-01-01,0.6110638108975974,0.6210678061073535,0.40313656302907713,0.3884380665132403,0.0,0.6664778092225276,0.6133333332404121,0.6098945660601771,0.22839506172839563,0.8307692307692349,0.0056792287467134096,0.43826987682099827,0.0,0.532995753019492,0.06815968841270695,0.5562310030425532,0.2826362484161872,0.32258064516129004,0.642201834862385,0.0009203018590097553
sj,1997,2,22,1997-01-08,0.5997586695060629,0.7028884100949713,0.5126043962668937,0.33970750902122393,0.0,0.3374881964433385,0.31555555557988413,0.4446066504857171,0.08641975308642103,0.6692307692307757,0.042313759859772135,0.551476763718276,0.0,0.37177393008554693,0.06913339824746634,0.34802431610638296,0.09885931558972127,0.07096774193548394,0.5871559633027523,0.053377507822565805
sj,1997,3,33,1997-01-15,0.2846577508527979,0.538039112664885,0.4313546128201361,0.46030333311762817,0.0,0.387724268211052,0.3448888888232915,0.3581508515548748,0.09876543209876587,0.7076923076923123,0.013654688869412797,0.42017777155715974,0.0,0.2930414897146243,0.06037000973735851,0.3176291793297876,0.18884664131797357,0.14193548387096766,0.43119266055045835,0.0011043622308117063
sj,1997,4,24,1997-01-22,0.49830140177131793,0.5812740753008747,0.3358409785016142,0.4095336397047,0.017025089605734768,0.37677053825785833,0.35466666665405455,0.47055961068078744,0.19135802469135754,0.6384615384615415,0.04119193689745837,0.546402575589432,0.017025089605734768,0.3954590003306033,0.12171372930879479,0.37234042553191493,0.16856780735105592,0.14193548387096766,0.5871559633027523,0.003681207436039021
sj,1997,5,30,1997-01-29,0.49349059284582414,0.5503945729985856,0.22802377975328697,0.27114722430088223,0.16909882232462878,0.2783758261672631,0.24266666665803882,0.4416869424240346,0.06790123456789843,0.646153846153851,0.1425065731814198,0.6026385778286647,0.16909882232462878,0.36393335511820313,0.03213242453751637,0.3434650455957451,0.013941698352089416,0.10322580645161294,0.5871559633027523,0.10841155899134916
sj,1997,6,20,1997-02-05,0.490593173833879,0.538405196717599,0.2758966938253396,0.2939303186499358,0.1370199692780338,0.34825306890833474,0.31288888884220256,0.3330089213517127,0.08024691358024683,0.6846153846153875,0.025065731814198074,0.4235022396419126,0.1370199692780338,0.2678863116681931,0.04868549172365422,0.24468085106382986,0.13941698352355647,0.07096774193548394,0.43119266055045835,0.09110988404196577
sj,1997,7,17,1997-02-12,0.4939279391117781,0.6416053268398159,0.35245204533961805,0.38400801583214794,0.06395289298515106,0.32842304057898275,0.2986666666560467,0.45352798051019505,0.06172839506172778,0.6769230769230781,0.08865907099035933,0.5673292273230328,0.06395289298515106,0.3774910160051901,0.023369036027408557,0.3373860182340427,0.10392902408122895,0.07096774193548394,0.5871559633027523,0.046751334437695566
sj,1997,8,24,1997-02-19,0.4766527616065958,0.585835524551343,0.29676380487535897,0.40198614595172777,0.0,0.3901794145001034,0.3511111110452916,0.40632603400496947,0.08641975308642103,0.7153846153846182,0.026538124452234885,0.46360582306992226,0.0,0.3314276380305967,0.04771178188889488,0.3495440729468089,0.15462610899896645,0.10322580645161294,0.5871559633027523,0.042149825142646785
sj,1997,9,28,1997-02-26,0.5997586695060629,0.5546961072941585,0.30852046798503047,0.3631938328969132,0.0,0.3474976392199238,0.3066666666202025,0.32133008921851314,0.06172839506172778,0.6769230769230781,0.02646801051709027,0.41261898096296257,0.0,0.25334857889456597,0.055501460564924915,0.3267477203617024,0.08998732572913942,0.07096774193548394,0.5871559633027523,0.05521811154058531
sj,1997,10,18,1997-03-05,0.5997586695060629,0.6442989007755504,0.4391701197674169,0.5422241584642911,0.0,0.35127478752979613,0.31111111110004686,0.3141930251308125,0.07407407407407263,0.6615384615384663,0.016652059596844872,0.4034154535277119,0.0,0.24812152891252537,0.05842259006852138,0.3373860182340427,0.040557667933835195,0.07096774193548394,0.5871559633027523,0.028529357629302414
sj,1997,11,13,1997-03-12,0.5997586695060629,0.5958077538695654,0.33511875820430975,0.352271132752802,0.0,0.33087818700022353,0.3057777777491282,0.3239253852607291,0.09259259259259522,0.6846153846153875,0.025065731814198074,0.430781075029643,0.0,0.25857562887660657,0.05452775073016558,0.31458966564893664,0.11153358681849024,0.07096774193548394,0.5871559633027523,0.025400331308669245
sj,1997,12,9,1997-03-19,0.5982350235418028,0.6384752768886117,0.49426523681251466,0.5197692160175407,0.0,0.32294617566848416,0.28977777769635793,0.35474452552075775,0.08024691358024683,0.7000000000000028,0.03141104294478528,0.4682950727892621,0.0,0.28667102254865506,0.03700097370994995,0.35562310030851085,0.1825095057031454,0.14193548387096766,0.5871559633027523,0.027977176513896557
sj,1997,13,14,1997-03-26,0.5671287703758258,0.6184319745694973,0.4029043692034937,0.4575375048090661,0.0,0.4079320112524272,0.3768888888043733,0.35377128957589576,0.17283950617284205,0.6769230769230781,0.012269938650306749,0.40005599104276324,0.0,0.28716105847482387,0.14216163583260685,0.41641337386170196,0.31432192648944046,0.2838709677419353,0.5412844036697249,0.0027609055770292656
sj,1997,14,11,1997-04-02,0.5997586695060629,0.6360041848218716,0.38611708061294764,0.41862410370230163,0.0,0.40415486307475845,0.3688888888402104,0.35571776157916446,0.12962962962962976,0.6615384615384663,0.010341805433829974,0.4021906494963583,0.0,0.28765109441242664,0.09055501460535617,0.39209726443617043,0.2598225602026286,0.17419354838709666,0.5412844036697249,0.00533775078225658
sj,1997,15,11,1997-04-09,0.510000414385587,0.5776040423112465,0.41881903511982166,0.4368170092419389,0.017025089605734768,0.25911237017031397,0.21688888889894997,0.2497972425020265,0.1790123456790127,0.5692307692307743,0.03283085013146363,0.417973124300723,0.017025089605734768,0.20320156812186063,0.0701071080815441,0.4209726443723407,0.0963244613439675,0.2838709677419353,0.642201834862385,0.0011043622308117063
sj,1997,16,19,1997-04-16,0.48034287072558257,0.5575332834136127,0.40458100362368615,0.4904933081295171,0.0,0.3361661945547212,0.31999999993529116,0.23065693426165268,0.11111111111111427,0.6307692307692356,0.013146362839614373,0.337346024637454,0.0,0.186867036917979,0.09737098344662687,0.478723404255319,0.3016476552597843,0.32258064516129004,0.4862385321100917,0.0014724829744156085
sj,1997,17,10,1997-04-23,0.4866023891570489,0.5261778707445324,0.3935671440897923,0.4687883568554805,0.0,0.5533522190010771,0.5173333332971595,0.5059205190998526,0.24074074074074048,0.7538461538461547,0.028396143733567046,0.4318659014553139,0.0,0.4328650767713702,0.16942551119768964,0.6671732522765956,0.4512040557672432,0.4967741935483869,0.5871559633027523,0.0
sj,1997,18,8,1997-04-30,0.44035302153241535,0.5089717478396615,0.3875313685101442,0.42059301511612046,0.014669738863287252,0.603966005612989,0.5591111111090044,0.5878345498716584,0.24074074074074048,0.7538461538461547,0.007011393514460999,0.46948488242041986,0.014669738863287252,0.5093106827858696,0.14313534566668462,0.6778115501489363,0.3320659062106043,0.4645161290322579,0.7431192660550456,0.0009203018590097553
sj,1997,19,8,1997-05-07,0.3789058711658809,0.5372703284663436,0.32611682386363194,0.3214481527213703,0.0,0.6232294617421488,0.5742222221662487,0.5772911597498336,0.20370370370370594,0.8384615384615444,0.0026292725679228747,0.44316909294641316,0.0,0.49885658282178835,0.09152872444011553,0.694528875382979,0.34600760456269386,0.4645161290322579,0.7889908256880731,0.0005521811154058532
sj,1997,20,9,1997-05-14,0.5555937626112896,0.5829580751225167,0.24022858055743596,0.3170650277623072,0.08456221198156683,0.5571293673109423,0.5093333333330037,0.585401459895948,0.22222222222222143,0.7846153846153889,0.04785276073619632,0.5082936730117842,0.08456221198156683,0.5063704671716864,0.0808179162611706,0.6565349544042554,0.3675538656529319,0.39354838709677376,0.6880733944954125,0.023191606847045833
sj,1997,21,3,1997-05-21,0.531430381417332,0.6179194151616983,0.31518890854511733,0.2661155563297023,0.0,0.6088762983232812,0.5591111111090044,0.5698296836426593,0.20370370370370594,0.8384615384615444,0.017703768624014023,0.44572368421215813,0.0,0.4895459000302018,0.07302823758514057,0.6580547112446808,0.22686945500605482,0.3548387096774195,0.8440366972477062,0.023743787962451687
sj,1997,22,7,1997-05-28,0.4698738944843091,0.5617066833485516,0.4055610565671284,0.3421217225664681,0.16410650281618022,0.6141643058777788,0.5653333333310115,0.6381184103915416,0.22222222222222143,0.8307692307692349,0.018404907975460124,0.5125629899214246,0.16410650281618022,0.5653381247983753,0.0895813047712784,0.6291793313085106,0.22179974651454726,0.32258064516129004,0.7431192660550456,0.05613841339959507
sj,1997,23,14,1997-06-04,0.5050802688936047,0.5986083248785375,0.36055120430866516,0.37050686211568984,0.3029953917050691,0.576392823440095,0.5164444444260781,0.7193836172379449,0.17283950617284205,0.8461538461538467,0.07309377738825593,0.6295142777156046,0.3029953917050691,0.6463573995485892,0.04186952288238352,0.6246200607872341,0.2256020278836216,0.39354838709677376,0.6880733944954125,0.05761089637401068
sj,1997,24,4,1997-06-11,0.5750556714462417,0.600200806432659,0.29475621300392674,0.4181827393937039,0.0,0.7093484418587153,0.6684444443673385,0.7416058393794316,0.27777777777777857,0.8692307692307715,0.017353198948290974,0.5378989361703481,0.0,0.6751061744555293,0.1032132424538198,0.7659574468085109,0.21926489226879353,0.39354838709677376,0.8440366972477062,0.0005521811154058532
sj,1997,25,9,1997-06-18,0.4559881505402702,0.5605169019402576,0.33687285075138806,0.4580297326625208,0.006221198156682028,0.7576959395375908,0.7102222221791905,0.7685320356329015,0.2962962962962976,0.8538461538461561,0.013672217353198948,0.5285554311318639,0.006221198156682028,0.701078079057009,0.10613437195741626,0.8100303951382979,0.26489226869502336,0.4645161290322579,0.8440366972477062,0.0009203018590097553
sj,1997,26,14,1997-06-25,0.5260728896593958,0.586165003493575,0.2631547416750704,0.3285738072039318,0.08881208397337428,0.7150141642574184,0.6471111110881012,0.7584752635970631,0.2592592592592595,0.8846153846153868,0.04101665205959684,0.5501469764838851,0.08881208397337428,0.6880104541076248,0.05647517039900268,0.7720364741595742,0.1913814955637273,0.39354838709677376,0.8440366972477062,0.034235229155162895
sj,1997,27,7,1997-07-02,0.5548284066458701,0.6000543750080997,0.37837469847076893,0.4295976673912698,0.099436763952893,0.7482530689612261,0.699555555477346,0.7489051095336379,0.27777777777777857,0.8769230769230809,0.04259421560035057,0.5107782754771375,0.099436763952893,0.6769029728857838,0.10613437195741626,0.7462006079042554,0.16856780735105592,0.3548387096774195,0.8899082568807337,0.007546475243879992
sj,1997,28,9,1997-07-09,0.5407239895688541,0.5831045065470761,0.2726208831118407,0.2876485067841468,0.01502816180235535,0.7737488196892812,0.7155555555301163,0.7690186537188879,0.27777777777777857,0.9307692307692328,0.037335670464504825,0.510323348264792,0.01502816180235535,0.7009147337482864,0.07302823758514057,0.8100303951382979,0.2674271229407772,0.4645161290322579,0.8440366972477062,0.01601325234676974
sj,1997,29,3,1997-07-16,0.38273265099297826,0.5132183656834063,0.3120851668174512,0.37643705921816095,0.06251920122887865,0.7216241737005404,0.6568888887944198,0.7798864557466345,0.27160493827160437,0.8615384615384656,0.06205083260297984,0.5665943449042206,0.06251920122887865,0.7126755962164533,0.0808179162611706,0.7674772036489363,0.19645120405612215,0.39354838709677376,0.8899082568807337,0.07528069206699797
sj,1997,30,3,1997-07-23,0.27339608450448283,0.6442989007755504,0.32531732599451585,0.3497161420414697,0.10583717357910907,0.7036827195922086,0.6284444444221009,0.7902676399154984,0.30246913580246826,0.8692307692307715,0.1292550394390885,0.5963745800686628,0.10583717357910907,0.7237830774268603,0.02823758519984214,0.6914893617021276,0.15589353612139978,0.32258064516129004,0.7889908256880731,0.09423891036259895
sj,1997,31,14,1997-07-30,0.5964856384779869,0.5868569092722623,0.4815489234827997,0.4190500448714911,0.07654889912954428,0.7246458923219876,0.6622222221453455,0.7463098134914219,0.2839506172839492,0.8384615384615444,0.0588957055214724,0.5307600783883006,0.07654889912954428,0.6747794838266492,0.094449853943712,0.6838905775106383,0.1837769328264659,0.32258064516129004,0.7431192660550456,0.030001840603718022
sj,1997,32,12,1997-08-06,0.5514389730847267,0.6086574326166141,0.2816486368281471,0.29153956796570624,0.05010240655401946,0.7480642114730216,0.6871111110333459,0.805352798082815,0.2901234567901234,0.8384615384615444,0.05013146362839615,0.5711786114229727,0.05010240655401946,0.7391375367555362,0.0788704965923335,0.7705167173297873,0.125475285171467,0.3548387096774195,0.9449541284403669,0.009571139333701455
sj,1997,33,10,1997-08-13,0.45394720093469637,0.5521792506023424,0.2828094254009898,0.3642954388329448,0.14759344598054275,0.6880075542847237,0.6346666666440939,0.7868613138813814,0.2530864197530853,0.8615384615384656,0.07500438212094654,0.6027435610317022,0.14759344598054275,0.7172492649521682,0.07594936708873704,0.7325227963510637,0.1850443599497864,0.39354838709677376,0.8440366972477062,0.09828823854224186
sj,1997,34,21,1997-08-20,0.5997586695060629,0.6232094192318616,0.3425473356273096,0.3413717313937543,0.05209933435739888,0.6776203965317364,0.610666666627175,0.796593674011298,0.24691358024691468,0.8692307692307715,0.08010517090271692,0.6244750839869564,0.05209933435739888,0.7290101274089007,0.04576436222005775,0.7462006079042554,0.1761723700892045,0.3548387096774195,0.8899082568807337,0.0962635744524204
sj,1997,35,26,1997-08-27,0.5104924289347852,0.5990659381814036,0.3656325657654254,0.4473413329766541,0.24249871991807476,0.7442870632953458,0.6773333333270273,0.8017842659821852,0.2901234567901234,0.915384615384621,0.06292725679228747,0.5721234602478595,0.24249871991807476,0.7394642273844163,0.05063291139249135,0.7006079027340424,0.16983523447437643,0.3548387096774195,0.7431192660550456,0.09203018590097553
sj,1997,36,47,1997-09-03,0.5613886006351798,0.6282797706738701,0.4043229904224741,0.38888336864466566,0.02260624679979519,0.7274787535874481,0.6506666665724197,0.8131386860959182,0.2592592592592595,0.8923076923076962,0.06292725679228747,0.5985092385222579,0.02260624679979519,0.7538386148378862,0.04868549172365422,0.7796352583617021,0.1825095057031454,0.39354838709677376,0.9449541284403669,0.03129026320633168
sj,1997,37,42,1997-09-10,0.4823929313472418,0.5904262644797759,0.3843071965479025,0.4040018190116248,0.02936507936507937,0.7816808310210277,0.7253333332364278,0.8824006487896625,0.2962962962962976,0.9230769230769234,0.08133216476774759,0.6216405375147449,0.02936507936507937,0.837961450511006,0.08373904576408547,0.8039513677765955,0.1419518377693102,0.39354838709677376,0.8899082568807337,0.029081538744708268
sj,1997,38,31,1997-09-17,0.3906048837801499,0.5178859840316933,0.3877635623357276,0.4103305565994432,0.2205325140809012,0.7994334277733515,0.7359999999382723,0.8634225466157872,0.3580246913580254,0.9307692307692328,0.06466257668711657,0.5884308510649618,0.2205325140809012,0.813296308402178,0.08373904576408547,0.7978723404255317,0.19011406844129397,0.4967741935483869,0.9449541284403669,0.033314927296153145
sj,1997,39,34,1997-09-24,0.5782045645611104,0.6088038640411735,0.2866269013374671,0.3394262828409501,0.03374295954941116,0.7646836638249184,0.699555555477346,0.7656123276847637,0.2962962962962976,0.8538461538461561,0.0694127957931639,0.5142427211651237,0.03374295954941116,0.6989545900093088,0.07108081791630344,0.7446808510638299,0.19645120405612215,0.3548387096774195,0.8440366972477062,0.046751334437695566
sj,1997,40,33,1997-10-01,0.5669647655260931,0.6166747535442599,0.38925946112651955,0.34019973687467864,0.1181515616999488,0.72672332389903,0.6613333332742641,0.8658556367050494,0.2962962962962976,0.9076923076923116,0.06836108676599474,0.6528205487115208,0.1181515616999488,0.8116628552806462,0.05258033106132845,0.6580547112446808,0.19771863117855537,0.3548387096774195,0.642201834862385,0.05742683600220873
sj,1997,41,52,1997-10-08,0.4462571961227941,0.6061588839713546,0.1910358630585816,0.26802978122900234,0.17995391705069125,0.7837582624658666,0.7271111111030351,0.8111922140926424,0.33333333333333215,0.8923076923076962,0.0455740578439965,0.5461926091833571,0.17995391705069125,0.7540019601466088,0.0876338851024413,0.7553191489361701,0.24588086185053915,0.42580645161290276,0.7889908256880731,0.08172280508006627
sj,1997,42,56,1997-10-15,0.4276153115365056,0.5921834855050132,0.3925267857515252,0.4498805723966758,0.2543010752688172,0.640226628938251,0.5653333333310115,0.7712895377416302,0.3148148148148131,0.823076923076929,0.31901840490797545,0.6317189249720414,0.2543010752688172,0.710225416528439,0.03310613437227572,0.6337386018191493,0.16856780735105592,0.2838709677419353,0.7431192660550456,0.011595803423522916
sj,1997,43,70,1997-10-22,0.5997586695060629,0.7168363519827933,0.5972332679296649,0.5826337681696067,0.20698924731182794,0.6574126534903684,0.6159999999780936,0.7563665855272745,0.27777777777777857,0.7307692307692335,0.04792287467134093,0.5988591825315663,0.20698924731182794,0.6978111728253802,0.13534566699133616,0.6702127659574466,0.12040557667907215,0.39354838709677376,0.8440366972477062,0.01601325234676974
sj,1997,44,112,1997-10-29,0.5997586695060629,0.6870734208678344,0.5657650462456614,0.4490055553491844,0.0019969278033794163,0.7595845136264288,0.7039999999571904,0.7333333332803491,0.27777777777777857,0.8615384615384656,0.012743207712532865,0.4836926091841227,0.0019969278033794163,0.6672655994767516,0.09152872444011553,0.7431610942234044,0.11406844106513137,0.39354838709677376,0.8899082568807337,0.0
sj,1997,45,70,1997-11-05,0.5288609721048524,0.6442989007755504,0.38727335530893214,0.39411050029645245,0.005325140809011777,0.7133144475245814,0.6471111110881012,0.6872668289000359,0.2530864197530853,0.9000000000000057,0.016652059596844872,0.4781634938404835,0.005325140809011777,0.6151584449536349,0.046738072054817115,0.6747720364787235,0.14068441064687698,0.2838709677419353,0.8440366972477062,0.04988036075832874
sj,1997,46,47,1997-11-12,0.5201687150690171,0.6364984032352197,0.29552573873070465,0.2719206783346107,0.04820788530465949,0.6677998111111592,0.6097777777560935,0.6475263585019846,0.2962962962962976,0.8461538461538467,0.01577563540753725,0.4746290593521052,0.04820788530465949,0.5772623325752653,0.06037000973735851,0.632218844989362,0.25475285171112105,0.39354838709677376,0.7431192660550456,0.06368488864347506
sj,1997,47,48,1997-11-19,0.5997586695060629,0.38823602026339427,0.392380536141321,0.34659869896958984,0.1294162826420891,0.6419263455388844,0.5768888889039303,0.7573398215856812,0.24691358024691468,0.8538461538461561,0.07099035933391762,0.6118770996641114,0.1294162826420891,0.6886638353539507,0.030185004868679255,0.630699088148936,0.13054499366297456,0.2838709677419353,0.8440366972477062,0.011227682679919013
sj,1997,48,49,1997-11-26,0.6838455551022947,0.6772988789149512,0.3438886792744784,0.4515603819845656,0.012186379928315411,0.6589235127349937,0.5982222221831677,0.7600973235808652,0.2530864197530853,0.8461538461538467,0.07519719544259422,0.5997340425536115,0.012186379928315411,0.6924207775231828,0.057448880233762045,0.6231003039468086,0.10139416983547511,0.25161290322580654,0.8440366972477062,0.15056138413399595
sj,1997,49,66,1997-12-03,0.5062829711249781,0.5735130121118656,0.6587509095236175,0.6161520238506053,0.007706093189964157,0.6372049103167967,0.5742222221662487,0.6736415247635605,0.2160493827160508,0.8692307692307715,0.025766871165644172,0.529325307950872,0.007706093189964157,0.6043776543606738,0.03505355404111285,0.5607902735531916,0.1850443599497864,0.32258064516129004,0.7889908256880731,0.07344008834897847
sj,1997,50,56,1997-12-10,0.5997586695060629,0.45171562980009633,0.4458764768931122,0.49046984526850235,0.0,0.72672332389903,0.6791111110691901,0.6256285482664339,0.2592592592592595,0.915384615384621,0.0005258545135845749,0.40404535274348685,0.0,0.5504737014073025,0.0895813047712784,0.5699088145851063,0.33079847908728377,0.3548387096774195,0.642201834862385,0.0
sj,1997,51,61,1997-12-17,0.5997586695060629,0.5010276448208216,0.4938008491613478,0.48789155577210663,0.0,0.6613786591562416,0.5937777777033304,0.5850770478764815,0.23456790123456983,0.8615384615384656,0.006836108676599474,0.41664333706633205,0.0,0.5065338124804091,0.07594936708873704,0.5501519756808508,0.24588086185053915,0.3548387096774195,0.6880733944954125,0.0027609055770292656
sj,1997,52,67,1997-12-24,0.5166699449413852,0.5843034474699642,0.4130096756033784,0.47458319129825155,0.05765488991295443,0.6052880075016205,0.5466666666650042,0.64817518242738,0.24074074074074048,0.823076923076929,0.028571428571428574,0.5311450167978047,0.05765488991295443,0.5704018294716928,0.0827653359300077,0.5653495440744685,0.26996197718653103,0.32258064516129004,0.6880733944954125,0.03184244432173753
sj,1998,1,64,1998-01-01,0.4939279391117781,0.5534147966357125,0.2519086883155932,0.2410275722416568,0.11715409134763972,0.5375442267069701,0.5391830336199988,0.6362448525334727,0.34735242388538623,0.6783966379402102,0.07038005050045883,0.5970874639314738,0.11715409134763972,0.5752202902466363,0.2417359239667968,0.615508869371264,0.31324836578449633,0.3711249887680834,0.6790963111885886,0.07238424412412292
sj,1998,2,68,1998-01-08,0.4996863352580577,0.538368591607117,0.4313546128201361,0.324237443890947,0.027112135176651304,0.554107648689488,0.510222222204078,0.6116788321104849,0.1790123456790127,0.7923076923076948,0.07782646801051708,0.5350993840983322,0.027112135176651304,0.5313622999093948,0.05452775073016558,0.5273556230957448,0.1432192648926307,0.32258064516129004,0.7431192660550456,0.061292103810049695
sj,1998,3,49,1998-01-15,0.4265219458716207,0.4918846041738832,0.397668272048036,0.429925819293573,0.27386072708653353,0.39357884796576315,0.34755555556097306,0.5915652879252491,0.1481481481481488,0.7307692307692335,0.09325153374233129,0.6591195408741681,0.27386072708653353,0.5137210062128612,0.03602726387519059,0.37082066869148944,0.11787072243331842,0.17419354838709666,0.5412844036697249,0.2805080066261734
sj,1998,4,50,1998-01-22,0.640657611339339,0.5376547205656144,0.48206476933014947,0.4193078081907502,0.0,0.5255901793399644,0.48622222218715905,0.5526358475190989,0.17283950617284205,0.7615384615384642,0.0147239263803681,0.499615061591721,0.0,0.47631492976066037,0.07108081791630344,0.4483282674787237,0.1736375158425636,0.17419354838709666,0.5871559633027523,0.00883489784649365
sj,1998,5,56,1998-01-29,0.5880120545751284,0.551245726932685,0.29186299849292485,0.319643317258703,0.01976446492575525,0.5365439092931652,0.49333333328023343,0.5163017031551718,0.17283950617284205,0.7769230769230795,0.028571428571428574,0.45254759238509323,0.01976446492575525,0.43972557987494243,0.06718597857862921,0.5471124620106385,0.2420785804814648,0.2838709677419353,0.6880733944954125,0.0023927848334253637
sj,1998,6,75,1998-02-05,0.3918075860115234,0.44325900361614123,0.25822811591700773,0.26383412945172513,0.0,0.5212464589620893,0.48711111105823335,0.49148418485793144,0.2160493827160508,0.7461538461538524,0.015074496056091147,0.4406844904810605,0.0,0.4168572361963685,0.1304771178189026,0.5516717325212768,0.3181242078585148,0.32258064516129004,0.5871559633027523,0.0
sj,1998,7,63,1998-02-12,0.5734702912321585,0.5623107280759769,0.35647589572605015,0.39340727076981674,0.36507936507936506,0.5847025496160398,0.5422222221851669,0.6796431468398936,0.27160493827160437,0.7538461538461547,0.03242769500438212,0.5836366181425843,0.36507936507936506,0.6143417183985862,0.10905550146033113,0.6231003039468086,0.21039290240821162,0.3548387096774195,0.7431192660550456,0.14577581446714524
sj,1998,8,62,1998-02-19,0.5997586695060629,0.5837268593210581,0.46060453486096886,0.49576720142738195,0.0,0.39055712934430886,0.3662222222269733,0.256447688503755,0.1481481481481488,0.7153846153846182,0.005433829973707275,0.31634938409856206,0.0,0.2054884024897181,0.06037000973735851,0.3206686930106386,0.13814955640023596,0.14193548387096766,0.4862385321100917,0.01601325234676974
sj,1998,9,41,1998-02-26,0.6131047965842381,0.5941603591584054,0.4674811554217538,0.35840822962967533,0.0,0.5627950897096454,0.5271111111279225,0.5077047850366228,0.17283950617284205,0.8384615384615444,0.001928133216476775,0.4220324748042883,0.0,0.43008820646590995,0.06329113924027338,0.51823708206383,0.30291508238310483,0.2838709677419353,0.5871559633027523,0.011779863795324868
sj,1998,10,50,1998-03-05,0.5137907523350737,0.606717164073704,0.34012284208925836,0.3702725616574454,0.0,0.39924457036446626,0.36088888887605464,0.4379562043704439,0.20370370370370594,0.6230769230769262,0.018054338299737075,0.4932810750288774,0.0,0.36818033322503774,0.10126582278498267,0.4483282674787237,0.2420785804814648,0.3548387096774195,0.5871559633027523,0.012884226026136574
sj,1998,11,34,1998-03-12,0.5997586695060629,0.5884493908263837,0.2793272402375361,0.3707882523719147,0.0,0.48158640230337113,0.43466666666898846,0.5738848337157165,0.2098765432098766,0.6769230769230781,0.07498685363716039,0.5631998880190756,0.0,0.4991832734392341,0.05939629990259915,0.4696048632234042,0.21039290240821162,0.3548387096774195,0.5871559633027523,0.027793116142094607
sj,1998,12,31,1998-03-19,0.5102190875185639,0.5978212326334396,0.41249960751840714,0.4526386891355336,0.0,0.46798866857292154,0.4328888888023883,0.3706407136799754,0.16049382716049365,0.7153846153846182,0.0010517090271691498,0.36390677491773116,0.0,0.30316889904982536,0.0788704965923335,0.37082066869148944,0.22053231939211393,0.14193548387096766,0.5412844036697249,0.05098472298914044
sj,1998,13,38,1998-03-26,0.5997586695060629,0.5812008540972793,0.3677907405688456,0.3805858837189796,0.0,0.5112370160533075,0.4693333332633145,0.5059205190998526,0.1790123456790127,0.7384615384615429,0.03680981595092025,0.46269596864523077,0.0,0.43041489709478986,0.08179162609524837,0.5136778115531913,0.21039290240821162,0.2838709677419353,0.6880733944954125,0.030369961347321922
